Season,TeamID,RestDays,TravelDist_km
2003,3163,11,
2003,3177,14,
2003,3181,12,
2003,3203,12,
2003,3208,15,
2003,3209,7,
2003,3210,13,
2003,3214,7,
2003,3217,14,
2003,3221,10,
2003,3228,16,
2003,3243,9,
2003,3251,13,
2003,3256,7,
2003,3261,13,
2003,3264,13,
2003,3274,12,
2003,3277,15,
2003,3278,15,
2003,3280,14,
2003,3283,7,
2003,3307,7,
2003,3314,12,
2003,3323,13,
2003,3326,12,
2003,3328,10,
2003,3330,7,
2003,3336,13,
2003,3337,13,
2003,3345,12,
2003,3353,13,
2003,3364,7,
2003,3376,15,
2003,3384,7,
2003,3390,12,
2003,3395,13,
2003,3397,13,
2003,3400,7,
2003,3402,7,
2003,3403,7,
2003,3408,15,
2003,3428,8,
2003,3434,11,
2003,3435,14,
2003,3437,11,
2003,3438,13,
2003,3439,12,
2003,3443,11,
2003,3444,7,
2003,3449,13,
2003,3451,7,
2003,3453,13,
2003,3462,14,
2004,1102,5,
2004,1104,4,
2004,1106,3,
2004,1112,4,
2004,1130,4,
2004,1140,4,
2004,1150,5,
2004,1153,3,
2004,1163,3,
2004,1173,3,
2004,1177,3,
2004,1181,2,
2004,1186,6,
2004,1190,10,
2004,1196,2,
2004,1197,3,
2004,1210,3,
2004,1211,8,
2004,1227,7,
2004,1228,2,
2004,1242,3,
2004,1246,2,
2004,1250,2,
2004,1251,10,
2004,1257,5,
2004,1264,8,
2004,1268,2,
2004,1272,5,
2004,1277,3,
2004,1280,4,
2004,1284,6,
2004,1293,10,
2004,1301,3,
2004,1305,3,
2004,1314,4,
2004,1320,8,
2004,1329,2,
2004,1334,3,
2004,1338,3,
2004,1343,7,
2004,1344,5,
2004,1350,4,
2004,1356,9,
2004,1371,6,
2004,1376,3,
2004,1386,5,
2004,1390,3,
2004,1393,5,
2004,1400,2,
2004,1403,3,
2004,1412,4,
2004,1416,10,
2004,1418,7,
2004,1427,4,
2004,1428,3,
2004,1431,3,
2004,1433,8,
2004,1434,7,
2004,1435,3,
2004,1436,3,
2004,1444,3,
2004,1448,4,
2004,1449,3,
2004,1458,2,
2004,1462,3,
2004,3112,12,
2004,3120,15,
2004,3122,14,
2004,3124,9,
2004,3130,11,
2004,3151,14,
2004,3159,10,
2004,3160,10,
2004,3163,12,
2004,3177,15,
2004,3181,12,
2004,3185,7,
2004,3196,15,
2004,3203,13,
2004,3208,13,
2004,3214,7,
2004,3222,13,
2004,3234,15,
2004,3243,9,
2004,3251,7,
2004,3252,7,
2004,3256,7,
2004,3258,13,
2004,3261,14,
2004,3263,7,
2004,3265,13,
2004,3266,14,
2004,3268,13,
2004,3274,13,
2004,3277,13,
2004,3278,15,
2004,3279,15,
2004,3281,10,
2004,3283,7,
2004,3285,7,
2004,3292,11,
2004,3301,13,
2004,3307,7,
2004,3314,12,
2004,3322,7,
2004,3323,13,
2004,3326,13,
2004,3328,7,
2004,3330,7,
2004,3335,14,
2004,3336,12,
2004,3345,12,
2004,3353,11,
2004,3364,7,
2004,3380,7,
2004,3384,7,
2004,3390,12,
2004,3395,13,
2004,3396,12,
2004,3397,14,
2004,3400,7,
2004,3403,10,
2004,3417,13,
2004,3434,11,
2004,3435,13,
2004,3437,13,
2004,3439,13,
2004,3452,12,
2004,3453,12,
2005,1104,3,
2005,1105,2,
2005,1112,3,
2005,1130,5,
2005,1137,4,
2005,1150,5,
2005,1151,10,
2005,1153,5,
2005,1163,4,
2005,1166,8,
2005,1175,3,
2005,1181,2,
2005,1184,10,
2005,1192,6,
2005,1196,2,
2005,1203,3,
2005,1210,2,
2005,1211,8,
2005,1228,2,
2005,1234,3,
2005,1235,4,
2005,1242,3,
2005,1246,2,
2005,1257,3,
2005,1261,3,
2005,1277,4,
2005,1278,3,
2005,1280,4,
2005,1285,6,
2005,1301,3,
2005,1305,5,
2005,1307,3,
2005,1310,8,
2005,1314,3,
2005,1320,10,
2005,1324,7,
2005,1325,3,
2005,1328,3,
2005,1329,2,
2005,1330,8,
2005,1334,3,
2005,1335,7,
2005,1338,5,
2005,1356,9,
2005,1368,2,
2005,1388,8,
2005,1390,4,
2005,1393,3,
2005,1400,5,
2005,1403,2,
2005,1412,4,
2005,1416,10,
2005,1417,5,
2005,1418,7,
2005,1428,3,
2005,1429,3,
2005,1431,3,
2005,1436,3,
2005,1437,4,
2005,1448,4,
2005,1449,3,
2005,1452,3,
2005,1454,7,
2005,1457,10,
2005,1458,2,
2005,3108,7,
2005,3112,14,
2005,3113,12,
2005,3124,7,
2005,3130,13,
2005,3132,7,
2005,3145,13,
2005,3163,11,
2005,3164,7,
2005,3171,7,
2005,3177,14,
2005,3181,12,
2005,3184,14,
2005,3199,14,
2005,3203,12,
2005,3208,14,
2005,3216,7,
2005,3221,10,
2005,3222,14,
2005,3229,7,
2005,3235,10,
2005,3243,7,
2005,3251,7,
2005,3256,7,
2005,3257,13,
2005,3261,13,
2005,3268,13,
2005,3277,12,
2005,3278,12,
2005,3279,15,
2005,3285,7,
2005,3292,11,
2005,3301,14,
2005,3307,7,
2005,3314,12,
2005,3323,12,
2005,3326,13,
2005,3328,10,
2005,3330,7,
2005,3331,11,
2005,3332,13,
2005,3336,13,
2005,3345,15,
2005,3349,7,
2005,3350,13,
2005,3353,11,
2005,3364,7,
2005,3365,13,
2005,3384,7,
2005,3390,12,
2005,3391,7,
2005,3395,13,
2005,3396,12,
2005,3397,13,
2005,3400,9,
2005,3403,9,
2005,3425,13,
2005,3426,7,
2005,3428,7,
2005,3435,14,
2005,3438,13,
2005,3439,15,
2005,3441,14,
2005,3453,12,
2006,1102,5,
2006,1104,4,
2006,1107,3,
2006,1112,4,
2006,1116,4,
2006,1125,10,
2006,1130,2,
2006,1133,9,
2006,1137,4,
2006,1143,3,
2006,1163,5,
2006,1172,9,
2006,1181,2,
2006,1196,2,
2006,1203,5,
2006,1206,9,
2006,1207,4,
2006,1211,8,
2006,1214,3,
2006,1228,4,
2006,1231,3,
2006,1233,8,
2006,1234,2,
2006,1242,2,
2006,1245,3,
2006,1246,3,
2006,1261,3,
2006,1266,5,
2006,1272,3,
2006,1277,3,
2006,1284,6,
2006,1285,6,
2006,1293,10,
2006,1301,4,
2006,1305,3,
2006,1314,3,
2006,1320,10,
2006,1322,2,
2006,1326,2,
2006,1328,4,
2006,1331,7,
2006,1334,3,
2006,1335,7,
2006,1338,3,
2006,1356,9,
2006,1361,3,
2006,1371,6,
2006,1375,7,
2006,1380,3,
2006,1393,3,
2006,1397,4,
2006,1400,2,
2006,1401,3,
2006,1412,3,
2006,1417,3,
2006,1423,8,
2006,1429,3,
2006,1437,4,
2006,1449,5,
2006,1452,5,
2006,1454,7,
2006,1455,10,
2006,1457,10,
2006,1458,4,
2006,1462,3,
2006,3113,13,
2006,3119,10,
2006,3124,7,
2006,3130,16,
2006,3132,7,
2006,3140,7,
2006,3143,14,
2006,3151,13,
2006,3163,11,
2006,3164,7,
2006,3171,6,
2006,3177,12,
2006,3181,14,
2006,3194,7,
2006,3196,15,
2006,3199,15,
2006,3203,12,
2006,3208,14,
2006,3216,6,
2006,3234,15,
2006,3246,14,
2006,3251,7,
2006,3256,7,
2006,3257,14,
2006,3261,13,
2006,3265,13,
2006,3268,13,
2006,3277,13,
2006,3278,15,
2006,3281,9,
2006,3283,6,
2006,3292,11,
2006,3301,14,
2006,3307,10,
2006,3314,13,
2006,3319,7,
2006,3323,13,
2006,3324,11,
2006,3326,12,
2006,3328,7,
2006,3330,7,
2006,3337,13,
2006,3345,12,
2006,3353,12,
2006,3357,7,
2006,3369,14,
2006,3372,7,
2006,3378,14,
2006,3380,7,
2006,3385,13,
2006,3390,12,
2006,3395,8,
2006,3396,12,
2006,3397,13,
2006,3401,9,
2006,3409,13,
2006,3415,7,
2006,3417,12,
2006,3425,13,
2006,3428,7,
2006,3435,15,
2006,3439,15,
2006,3449,14,
2006,3454,12,
2007,1107,3,
2007,1112,5,
2007,1116,2,
2007,1125,10,
2007,1130,3,
2007,1139,7,
2007,1140,3,
2007,1148,6,
2007,1166,9,
2007,1172,10,
2007,1181,5,
2007,1184,10,
2007,1196,2,
2007,1197,3,
2007,1203,3,
2007,1207,3,
2007,1210,5,
2007,1211,8,
2007,1221,4,
2007,1228,3,
2007,1231,4,
2007,1238,3,
2007,1242,2,
2007,1246,4,
2007,1253,3,
2007,1257,4,
2007,1266,5,
2007,1268,5,
2007,1272,3,
2007,1275,3,
2007,1277,4,
2007,1305,4,
2007,1308,3,
2007,1310,8,
2007,1314,2,
2007,1317,7,
2007,1323,4,
2007,1326,2,
2007,1330,9,
2007,1331,7,
2007,1332,3,
2007,1335,7,
2007,1338,3,
2007,1345,3,
2007,1356,9,
2007,1390,5,
2007,1394,2,
2007,1397,5,
2007,1400,2,
2007,1401,4,
2007,1403,4,
2007,1417,5,
2007,1424,3,
2007,1425,3,
2007,1433,8,
2007,1435,4,
2007,1437,5,
2007,1438,4,
2007,1439,3,
2007,1450,4,
2007,1451,6,
2007,1457,10,
2007,1458,2,
2007,1460,7,
2007,1462,4,
2007,3113,12,
2007,3124,9,
2007,3125,7,
2007,3129,7,
2007,3132,7,
2007,3140,7,
2007,3143,13,
2007,3151,14,
2007,3163,11,
2007,3174,7,
2007,3175,7,
2007,3177,13,
2007,3179,6,
2007,3181,14,
2007,3187,13,
2007,3199,15,
2007,3203,13,
2007,3208,14,
2007,3210,15,
2007,3211,13,
2007,3217,11,
2007,3221,10,
2007,3226,7,
2007,3235,7,
2007,3241,6,
2007,3257,12,
2007,3261,13,
2007,3265,13,
2007,3266,12,
2007,3268,14,
2007,3277,13,
2007,3279,15,
2007,3292,11,
2007,3301,13,
2007,3304,10,
2007,3307,7,
2007,3314,13,
2007,3323,14,
2007,3326,12,
2007,3328,7,
2007,3329,11,
2007,3330,6,
2007,3331,11,
2007,3338,13,
2007,3341,7,
2007,3345,12,
2007,3352,7,
2007,3353,11,
2007,3369,14,
2007,3390,12,
2007,3395,10,
2007,3396,13,
2007,3397,14,
2007,3401,9,
2007,3415,7,
2007,3418,11,
2007,3420,6,
2007,3421,7,
2007,3426,7,
2007,3435,13,
2007,3449,14,
2007,3452,13,
2007,3453,6,
2007,3462,12,
2008,1110,4,
2008,1112,5,
2008,1116,2,
2008,1122,10,
2008,1124,5,
2008,1125,10,
2008,1129,3,
2008,1139,7,
2008,1140,3,
2008,1155,2,
2008,1163,5,
2008,1164,3,
2008,1165,10,
2008,1168,3,
2008,1172,8,
2008,1179,9,
2008,1181,3,
2008,1206,8,
2008,1207,3,
2008,1208,2,
2008,1211,8,
2008,1231,4,
2008,1242,2,
2008,1243,4,
2008,1245,3,
2008,1246,4,
2008,1257,5,
2008,1266,4,
2008,1272,3,
2008,1274,4,
2008,1277,3,
2008,1280,3,
2008,1290,3,
2008,1291,6,
2008,1314,2,
2008,1323,5,
2008,1328,3,
2008,1331,7,
2008,1332,5,
2008,1338,3,
2008,1340,6,
2008,1345,4,
2008,1360,8,
2008,1373,8,
2008,1375,8,
2008,1386,3,
2008,1388,9,
2008,1390,3,
2008,1396,3,
2008,1397,3,
2008,1400,2,
2008,1401,3,
2008,1417,3,
2008,1420,3,
2008,1424,3,
2008,1425,4,
2008,1426,2,
2008,1435,4,
2008,1437,5,
2008,1443,7,
2008,1450,4,
2008,1452,4,
2008,1457,10,
2008,1458,2,
2008,1462,4,
2008,3113,13,
2008,3120,15,
2008,3124,10,
2008,3137,10,
2008,3143,12,
2008,3151,12,
2008,3156,6,
2008,3163,11,
2008,3164,7,
2008,3165,6,
2008,3177,13,
2008,3181,13,
2008,3190,14,
2008,3199,15,
2008,3201,7,
2008,3203,13,
2008,3208,15,
2008,3210,15,
2008,3216,6,
2008,3229,6,
2008,3234,14,
2008,3235,9,
2008,3238,7,
2008,3243,10,
2008,3251,6,
2008,3257,11,
2008,3261,13,
2008,3265,13,
2008,3268,14,
2008,3275,7,
2008,3278,15,
2008,3285,7,
2008,3293,14,
2008,3304,11,
2008,3307,7,
2008,3314,13,
2008,3323,13,
2008,3326,15,
2008,3328,11,
2008,3329,7,
2008,3330,6,
2008,3331,11,
2008,3338,12,
2008,3345,13,
2008,3352,6,
2008,3353,13,
2008,3360,13,
2008,3364,7,
2008,3374,13,
2008,3390,12,
2008,3393,14,
2008,3396,12,
2008,3397,13,
2008,3400,9,
2008,3401,7,
2008,3427,7,
2008,3428,10,
2008,3431,13,
2008,3435,14,
2008,3438,14,
2008,3443,11,
2008,3452,12,
2008,3461,9,
2008,3462,12,
2009,1103,3,
2009,1106,3,
2009,1110,4,
2009,1112,5,
2009,1113,3,
2009,1127,3,
2009,1130,4,
2009,1139,7,
2009,1140,4,
2009,1143,5,
2009,1151,8,
2009,1155,5,
2009,1156,7,
2009,1163,5,
2009,1165,10,
2009,1169,2,
2009,1173,4,
2009,1181,2,
2009,1190,10,
2009,1199,2,
2009,1211,8,
2009,1228,3,
2009,1242,5,
2009,1257,3,
2009,1261,3,
2009,1266,5,
2009,1268,3,
2009,1272,3,
2009,1276,4,
2009,1277,3,
2009,1278,4,
2009,1280,2,
2009,1281,3,
2009,1287,10,
2009,1288,3,
2009,1295,7,
2009,1314,3,
2009,1320,9,
2009,1326,2,
2009,1328,5,
2009,1329,4,
2009,1338,5,
2009,1340,6,
2009,1345,2,
2009,1347,10,
2009,1352,6,
2009,1372,2,
2009,1373,8,
2009,1393,3,
2009,1396,3,
2009,1397,2,
2009,1400,4,
2009,1401,6,
2009,1417,4,
2009,1425,3,
2009,1428,3,
2009,1429,3,
2009,1433,8,
2009,1437,4,
2009,1443,7,
2009,1448,4,
2009,1449,4,
2009,1452,4,
2009,1458,4,
2009,1462,4,
2009,3113,8,
2009,3120,13,
2009,3122,14,
2009,3123,6,
2009,3124,6,
2009,3143,7,
2009,3150,12,
2009,3163,11,
2009,3171,11,
2009,3177,13,
2009,3180,6,
2009,3181,13,
2009,3190,14,
2009,3191,6,
2009,3196,15,
2009,3199,14,
2009,3201,7,
2009,3208,15,
2009,3210,16,
2009,3211,12,
2009,3234,14,
2009,3235,7,
2009,3243,8,
2009,3250,10,
2009,3251,6,
2009,3257,11,
2009,3261,14,
2009,3265,13,
2009,3268,13,
2009,3277,15,
2009,3278,15,
2009,3280,15,
2009,3285,7,
2009,3292,11,
2009,3299,7,
2009,3314,14,
2009,3323,13,
2009,3326,13,
2009,3328,7,
2009,3338,12,
2009,3341,7,
2009,3345,13,
2009,3353,13,
2009,3355,11,
2009,3357,6,
2009,3361,7,
2009,3364,7,
2009,3390,6,
2009,3395,10,
2009,3396,13,
2009,3397,14,
2009,3400,8,
2009,3401,6,
2009,3416,13,
2009,3427,7,
2009,3428,7,
2009,3433,7,
2009,3435,13,
2009,3436,6,
2009,3437,12,
2009,3438,15,
2009,3441,12,
2009,3453,6,
2009,3462,14,
2010,1115,3,926.9
2010,1124,4,698.7
2010,1139,7,3098.4
2010,1140,4,1347.7
2010,1143,3,3801.5
2010,1155,5,974.0
2010,1165,10,1421.5
2010,1181,2,680.6
2010,1190,10,1007.7
2010,1196,4,1561.6
2010,1199,4,1464.8
2010,1207,3,577.0
2010,1210,2,1076.7
2010,1211,8,3030.2
2010,1222,3,2741.9
2010,1242,3,438.3
2010,1243,3,421.0
2010,1246,2,1035.6
2010,1250,4,2015.1
2010,1257,6,958.4
2010,1266,4,2934.2
2010,1268,4,3371.9
2010,1277,4,2618.5
2010,1278,2,479.4
2010,1281,6,1454.9
2010,1285,6,1242.8
2010,1288,3,442.6
2010,1293,10,2969.1
2010,1307,4,1388.4
2010,1308,3,1927.9
2010,1317,7,256.9
2010,1320,9,898.9
2010,1323,4,1350.9
2010,1324,7,391.2
2010,1325,3,939.3
2010,1326,2,532.8
2010,1329,5,1097.6
2010,1330,8,1489.2
2010,1338,5,716.4
2010,1345,3,2549.0
2010,1350,2,701.5
2010,1352,6,750.3
2010,1358,3,532.5
2010,1361,3,4121.8
2010,1364,3,2899.0
2010,1373,8,3422.7
2010,1388,8,4290.5
2010,1393,5,222.9
2010,1396,2,1221.6
2010,1397,3,1261.8
2010,1400,5,738.5
2010,1401,4,2608.9
2010,1424,3,1589.4
2010,1429,3,792.8
2010,1431,3,1538.5
2010,1435,3,3113.4
2010,1436,3,488.5
2010,1437,5,385.7
2010,1448,5,1141.9
2010,1449,3,1142.3
2010,1452,3,373.2
2010,1457,10,605.9
2010,1458,4,1574.3
2010,1459,8,514.8
2010,1462,3,522.1
2010,3114,11,472.1
2010,3122,14,314.7
2010,3124,8,2393.3
2010,3132,7,390.9
2010,3151,12,2447.5
2010,3156,6,378.5
2010,3163,11,651.5
2010,3173,13,423.0
2010,3177,13,405.4
2010,3181,13,0.0
2010,3190,14,363.2
2010,3199,15,0.0
2010,3201,7,253.5
2010,3207,13,3903.5
2010,3208,15,2634.7
2010,3210,14,1206.2
2010,3211,12,367.7
2010,3214,7,255.6
2010,3216,7,833.4
2010,3234,13,2654.7
2010,3235,8,0.0
2010,3241,6,288.4
2010,3246,13,112.8
2010,3249,8,351.0
2010,3250,7,1528.2
2010,3251,6,588.5
2010,3256,7,825.7
2010,3261,15,1297.1
2010,3265,13,4098.4
2010,3277,14,509.6
2010,3280,14,1101.2
2010,3292,11,756.7
2010,3301,13,1602.1
2010,3304,7,541.6
2010,3314,6,3760.9
2010,3320,6,279.3
2010,3323,12,0.0
2010,3326,13,260.1
2010,3328,6,0.0
2010,3329,7,1390.3
2010,3340,7,233.2
2010,3343,11,1403.5
2010,3353,12,4087.4
2010,3355,11,1012.1
2010,3361,7,1858.5
2010,3380,7,1549.2
2010,3384,6,116.2
2010,3385,13,1480.6
2010,3390,6,0.0
2010,3395,8,1280.5
2010,3396,12,358.8
2010,3397,13,0.0
2010,3400,8,0.0
2010,3401,6,2906.6
2010,3408,8,2100.5
2010,3415,7,577.9
2010,3417,6,2448.3
2010,3435,14,382.7
2010,3436,7,1100.3
2010,3438,15,1361.4
2010,3452,11,1920.9
2010,3453,8,531.1
2010,3458,14,299.9
2010,3462,12,0.0
2011,1103,3,516.1
2011,1106,3,842.5
2011,1112,3,1444.0
2011,1114,7,907.3
2011,1125,10,2262.3
2011,1131,3,2245.4
2011,1137,4,230.5
2011,1139,7,790.2
2011,1140,3,571.1
2011,1153,5,646.3
2011,1155,3,576.8
2011,1163,3,487.2
2011,1181,2,195.2
2011,1196,2,190.3
2011,1199,4,1306.4
2011,1206,9,475.3
2011,1207,6,955.2
2011,1208,4,271.3
2011,1211,8,1329.4
2011,1214,3,450.8
2011,1228,4,807.8
2011,1232,9,533.8
2011,1242,3,320.1
2011,1243,5,1510.7
2011,1246,2,1139.1
2011,1254,6,853.5
2011,1257,3,1666.4
2011,1266,5,539.1
2011,1272,3,548.3
2011,1276,3,823.7
2011,1277,3,1654.2
2011,1281,5,1429.9
2011,1287,10,1866.9
2011,1294,6,1070.1
2011,1314,2,178.7
2011,1323,4,116.5
2011,1324,7,1319.2
2011,1326,2,203.3
2011,1330,8,236.7
2011,1336,2,3087.5
2011,1338,5,306.5
2011,1343,3,1553.2
2011,1345,4,172.0
2011,1350,2,2395.9
2011,1361,3,583.0
2011,1364,3,3594.7
2011,1385,5,2618.6
2011,1389,8,1140.2
2011,1393,4,487.6
2011,1396,3,3306.6
2011,1397,4,290.0
2011,1400,3,674.3
2011,1401,4,1474.1
2011,1412,5,731.6
2011,1417,5,3459.6
2011,1421,10,484.9
2011,1424,4,1716.9
2011,1425,4,3074.0
2011,1427,3,1738.0
2011,1429,3,1060.0
2011,1433,8,636.4
2011,1435,3,1642.3
2011,1437,7,558.3
2011,1449,3,3670.6
2011,1452,6,1319.5
2011,1458,4,2241.2
2011,1459,8,2099.8
2011,1462,4,358.1
2011,3113,9,815.5
2011,3114,11,558.7
2011,3124,7,0.0
2011,3132,7,166.4
2011,3163,11,0.0
2011,3173,12,548.7
2011,3177,12,822.3
2011,3181,13,0.0
2011,3199,15,266.9
2011,3201,7,1196.1
2011,3205,6,419.7
2011,3207,13,12.8
2011,3208,14,246.6
2011,3210,14,701.2
2011,3211,12,0.0
2011,3214,7,2721.5
2011,3216,7,41.0
2011,3222,8,261.9
2011,3234,15,2142.0
2011,3235,10,1434.6
2011,3241,6,57.9
2011,3243,8,2070.0
2011,3246,13,2000.9
2011,3256,7,102.7
2011,3257,13,
2011,3265,12,766.9
2011,3266,13,858.0
2011,3268,15,0.0
2011,3270,8,258.8
2011,3274,14,1377.5
2011,3277,14,1226.0
2011,3285,7,273.1
2011,3292,13,369.5
2011,3298,7,235.4
2011,3314,6,2491.5
2011,3320,6,680.2
2011,3323,11,2139.5
2011,3326,13,0.0
2011,3328,8,1717.6
2011,3336,13,0.0
2011,3341,7,196.7
2011,3343,11,247.3
2011,3345,15,1235.9
2011,3353,12,1933.5
2011,3355,11,1171.2
2011,3359,12,159.5
2011,3384,6,222.8
2011,3385,13,4136.6
2011,3390,7,0.0
2011,3391,14,808.9
2011,3396,13,3090.1
2011,3397,13,0.0
2011,3400,10,1432.5
2011,3401,7,325.2
2011,3403,10,1884.5
2011,3404,14,893.5
2011,3413,7,129.8
2011,3416,7,1278.5
2011,3417,7,1514.2
2011,3428,7,0.0
2011,3435,14,382.7
2011,3452,14,1791.0
2011,3453,6,1087.5
2011,3462,12,0.0
2012,1104,4,779.0
2012,1124,3,966.0
2012,1125,10,536.2
2012,1140,10,2331.0
2012,1143,4,3281.2
2012,1153,3,382.7
2012,1160,3,561.6
2012,1161,4,1676.0
2012,1163,5,1178.0
2012,1166,9,1512.9
2012,1172,8,3694.2
2012,1178,7,1074.3
2012,1181,3,80.5
2012,1196,3,1780.6
2012,1199,2,677.3
2012,1207,5,525.7
2012,1211,8,3063.9
2012,1217,10,3163.2
2012,1231,4,3025.7
2012,1233,9,891.0
2012,1235,5,788.2
2012,1242,4,261.2
2012,1243,5,1420.0
2012,1246,2,112.8
2012,1249,3,1402.9
2012,1250,6,635.1
2012,1253,3,1361.3
2012,1254,6,771.0
2012,1257,3,3130.8
2012,1259,8,316.4
2012,1266,5,562.0
2012,1272,3,820.0
2012,1276,3,728.5
2012,1277,2,331.6
2012,1281,3,750.9
2012,1285,6,1446.7
2012,1290,3,885.2
2012,1293,10,289.5
2012,1301,3,602.2
2012,1307,3,1780.9
2012,1308,3,2004.4
2012,1313,3,1761.6
2012,1314,2,68.6
2012,1323,4,838.2
2012,1325,3,545.7
2012,1326,2,260.1
2012,1345,4,764.9
2012,1355,7,1325.8
2012,1361,3,3143.2
2012,1378,5,1323.3
2012,1379,4,1312.5
2012,1382,2,971.4
2012,1387,3,636.1
2012,1388,8,2268.8
2012,1393,4,431.6
2012,1396,4,1099.4
2012,1400,4,1211.3
2012,1421,10,583.1
2012,1424,4,777.2
2012,1433,8,3815.8
2012,1435,2,1797.4
2012,1436,3,1045.2
2012,1438,4,1534.7
2012,1443,7,364.8
2012,1452,6,90.3
2012,1455,10,2267.1
2012,1458,3,1730.1
2012,1462,2,535.1
2012,3107,7,2407.2
2012,3114,11,0.0
2012,3116,9,638.5
2012,3124,7,1624.4
2012,3140,12,1995.5
2012,3143,7,3085.5
2012,3163,11,104.9
2012,3166,6,
2012,3173,12,1498.3
2012,3174,6,1561.1
2012,3177,13,24.6
2012,3181,15,707.5
2012,3185,7,341.3
2012,3195,14,483.3
2012,3196,15,1309.0
2012,3201,7,3622.0
2012,3207,13,376.5
2012,3208,15,400.7
2012,3210,13,510.0
2012,3211,12,0.0
2012,3214,7,20.3
2012,3226,7,659.8
2012,3234,15,439.4
2012,3235,9,0.0
2012,3242,9,537.9
2012,3243,8,1992.7
2012,3246,14,893.0
2012,3251,6,772.6
2012,3257,13,
2012,3261,13,0.0
2012,3265,12,1558.1
2012,3268,13,0.0
2012,3270,8,1312.2
2012,3274,15,4052.3
2012,3276,15,1420.5
2012,3277,15,758.2
2012,3292,11,49.2
2012,3298,7,38.4
2012,3304,13,777.7
2012,3323,11,0.0
2012,3326,14,166.4
2012,3328,8,0.0
2012,3336,14,1662.5
2012,3341,7,2390.7
2012,3343,11,154.4
2012,3345,13,0.0
2012,3353,13,3472.9
2012,3355,11,919.4
2012,3357,6,768.9
2012,3359,12,293.7
2012,3361,7,2467.3
2012,3364,7,3231.5
2012,3376,14,883.2
2012,3382,12,1394.3
2012,3385,12,2150.4
2012,3390,7,4026.3
2012,3397,13,752.8
2012,3400,10,2112.4
2012,3401,7,0.0
2012,3404,14,633.9
2012,3431,7,1462.7
2012,3435,15,0.0
2012,3452,12,445.0
2012,3453,6,531.1
2013,1103,3,228.0
2013,1107,3,322.3
2013,1112,4,952.7
2013,1125,10,2237.2
2013,1129,6,2675.4
2013,1137,6,728.9
2013,1139,3,239.4
2013,1143,5,68.3
2013,1153,5,807.0
2013,1160,5,1280.3
2013,1161,4,1788.6
2013,1166,9,1755.6
2013,1172,8,456.1
2013,1181,4,548.4
2013,1195,10,1604.9
2013,1196,2,1485.8
2013,1207,4,199.3
2013,1211,8,884.3
2013,1217,10,3365.1
2013,1228,4,1392.4
2013,1231,3,211.6
2013,1233,8,891.0
2013,1235,4,830.9
2013,1241,8,481.7
2013,1242,3,58.6
2013,1243,3,172.2
2013,1247,4,770.6
2013,1251,9,510.4
2013,1254,7,874.9
2013,1257,3,112.8
2013,1266,5,625.4
2013,1272,3,1024.4
2013,1274,2,1787.1
2013,1276,4,61.8
2013,1277,3,101.3
2013,1278,5,1681.4
2013,1279,2,692.8
2013,1281,4,781.5
2013,1285,3,1242.8
2013,1292,9,476.1
2013,1299,3,562.9
2013,1301,3,658.5
2013,1307,3,780.2
2013,1308,3,1485.8
2013,1314,2,1412.3
2013,1322,3,473.7
2013,1323,4,276.6
2013,1326,2,104.1
2013,1328,5,2026.1
2013,1329,4,2210.9
2013,1332,3,753.4
2013,1334,3,2322.0
2013,1338,5,2677.2
2013,1355,7,1107.6
2013,1361,4,3810.8
2013,1380,3,2186.2
2013,1387,2,2768.3
2013,1388,8,3270.1
2013,1393,3,3888.1
2013,1396,4,770.6
2013,1417,3,1971.3
2013,1424,3,614.4
2013,1433,2,755.3
2013,1434,7,343.7
2013,1437,5,1648.3
2013,1443,8,749.6
2013,1455,9,1297.1
2013,1458,2,620.1
2013,3107,7,369.9
2013,3124,12,0.0
2013,3141,7,429.9
2013,3142,7,2768.6
2013,3143,14,1900.1
2013,3151,12,1141.7
2013,3160,14,0.0
2013,3163,11,36.8
2013,3166,7,
2013,3173,13,885.5
2013,3174,6,0.0
2013,3177,13,997.3
2013,3181,13,0.0
2013,3199,14,1231.9
2013,3201,7,1665.2
2013,3208,14,3209.2
2013,3211,12,0.0
2013,3214,7,255.6
2013,3225,7,3555.8
2013,3234,15,0.0
2013,3235,12,1969.4
2013,3242,14,868.4
2013,3246,13,963.0
2013,3251,13,588.5
2013,3257,12,
2013,3261,15,0.0
2013,3265,12,396.0
2013,3268,14,0.0
2013,3274,15,2051.0
2013,3276,15,3295.4
2013,3277,13,758.2
2013,3285,7,273.1
2013,3292,12,273.6
2013,3298,7,298.2
2013,3304,14,1133.6
2013,3314,13,509.8
2013,3323,11,439.4
2013,3328,13,1374.9
2013,3329,13,1629.9
2013,3331,7,1084.7
2013,3336,14,1662.5
2013,3341,7,196.7
2013,3343,11,2239.7
2013,3345,13,260.9
2013,3346,6,434.5
2013,3355,11,845.4
2013,3376,15,2245.3
2013,3378,13,1952.1
2013,3385,13,0.0
2013,3386,7,320.2
2013,3390,13,0.0
2013,3391,14,1225.7
2013,3393,12,1031.5
2013,3397,14,0.0
2013,3401,13,0.0
2013,3403,14,0.0
2013,3404,14,635.0
2013,3409,7,2327.8
2013,3417,13,3175.9
2013,3435,15,1401.0
2013,3437,13,4024.8
2013,3452,14,359.9
2013,3453,6,1588.3
2013,3455,6,791.8
2014,1107,3,929.7
2014,1110,6,1021.5
